,TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Sequence,Age,Gender,MaritalStatus,Income,ProductName,StoreName,GroupStore,Type,Latitude,Longitude
2890,TR56414,106,2022-07-18,P10,15000,2,30000,2,2287,24,0,Single,6.79,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2891,TR84476,311,2022-10-08,P10,15000,4,60000,2,3971,61,1,Married,7.64,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2892,TR96032,136,2022-02-27,P10,15000,1,15000,2,239,28,1,Married,2.96,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2893,TR97263,156,2022-11-27,P10,15000,1,15000,2,4528,44,0,Married,3.87,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2894,TR77265,149,2022-10-17,P10,15000,1,15000,2,3738,61,1,Married,3.96,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2895,TR40524,84,2022-07-07,P10,15000,3,45000,2,2577,54,0,Married,18.12,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2896,TR12998,30,2022-07-24,P10,15000,5,75000,2,2363,37,1,Single,2.26,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2897,TR58934,206,2022-07-22,P10,15000,1,15000,2,2339,68,0,Married,8.3,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2898,TR25874,3,2022-12-22,P10,15000,4,60000,2,4656,32,1,Married,9.17,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2899,TR37397,264,2022-08-26,P10,15000,4,60000,2,3081,21,1,Single,1.12,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2900,TR42437,221,2022-08-05,P10,15000,4,60000,2,2578,23,1,Single,7.5,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2901,TR43929,364,2022-11-01,P10,15000,4,60000,2,3875,27,1,Married,3.41,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2902,TR88564,326,2022-04-07,P10,15000,5,75000,2,1258,24,1,Single,2.69,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2903,TR10183,368,2022-03-01,P10,15000,1,15000,2,255,44,0,Married,16.13,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2904,TR57804,368,2022-08-17,P10,15000,3,45000,2,2945,44,0,Married,16.13,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2905,TR47208,179,2022-10-29,P10,15000,4,60000,2,3786,25,1,Single,5.95,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2906,TR58795,313,2022-03-20,P10,15000,2,30000,2,820,46,0,Married,15.39,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2907,TR71806,88,2022-01-26,P10,15000,3,45000,2,295,21,0,Single,2.97,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2908,TR48165,263,2022-03-03,P10,15000,3,45000,2,388,40,1,Married,10.21,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2909,TR58558,217,2022-09-20,P10,15000,3,45000,2,3540,39,1,Single,6.96,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2910,TR33255,199,2022-10-23,P10,15000,3,45000,2,3908,41,0,Married,7.9,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2911,TR20106,299,2022-04-29,P10,15000,5,75000,2,1658,37,1,Married,4.54,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2912,TR24641,401,2022-09-16,P10,15000,2,30000,2,3369,45,0,Married,4.08,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2913,TR91007,37,2022-01-17,P10,15000,5,75000,2,394,51,0,Married,17.11,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2914,TR26197,187,2022-01-24,P10,15000,4,60000,2,578,49,1,Married,9.18,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2915,TR94680,81,2022-10-06,P10,15000,5,75000,2,3894,44,0,Married,19.49,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2916,TR3330,318,2022-01-19,P10,15000,1,15000,2,432,18,0,Single,3.64,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2917,TR58438,417,2022-12-10,P10,15000,3,45000,2,4374,47,1,Married,12.75,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2918,TR47197,272,2022-02-23,P10,15000,5,75000,2,4965,60,0,Married,4.05,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2919,TR68055,362,2022-06-11,P10,15000,1,15000,2,2822,25,0,Single,7.47,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2920,TR20263,402,2022-12-24,P10,15000,1,15000,2,4674,51,0,Married,17.65,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2921,TR30203,132,2022-10-12,P10,15000,4,60000,2,3618,41,0,Married,17.69,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2922,TR41547,257,2022-10-30,P10,15000,1,15000,2,3799,60,0,Married,4.25,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2923,TR35725,334,2022-06-10,P10,15000,1,15000,2,2755,70,0,Married,5.99,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2924,TR1280,60,2022-09-17,P10,15000,5,75000,2,3406,56,0,Married,10.61,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2925,TR4386,54,2022-07-08,P10,15000,1,15000,2,2608,42,0,Single,9.68,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2926,TR83903,58,2022-06-10,P10,15000,5,75000,2,2777,27,1,Married,4.43,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2927,TR15208,39,2022-10-09,P10,15000,1,15000,2,3978,66,1,Married,6.19,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2928,TR97104,271,2022-09-11,P10,15000,1,15000,2,3255,29,0,Married,4.74,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2929,TR65514,392,2022-08-15,P10,15000,1,15000,2,2904,45,0,Married,19.68,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2930,TR36274,260,2022-04-21,P10,15000,4,60000,2,1341,33,0,Single,6.65,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2931,TR71178,98,2022-02-09,P10,15000,1,15000,2,1062,56,0,Married,14.54,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2932,TR89272,82,2022-09-26,P10,15000,4,60000,2,3344,60,1,Married,6.24,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2933,TR71773,363,2022-04-10,P10,15000,2,30000,2,1506,35,0,Married,6.05,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2934,TR65250,290,2022-08-02,P10,15000,3,45000,2,2501,19,1,Single,0.98,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2935,TR67517,158,2022-11-05,P10,15000,5,75000,2,3977,49,1,Married,5.6,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2936,TR3902,408,2022-11-11,P10,15000,1,15000,2,4308,34,1,Married,9.45,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2937,TR65271,391,2022-10-01,P10,15000,1,15000,2,3498,26,0,Married,4.98,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2938,TR3712,1,2022-08-08,P10,15000,4,60000,2,2649,55,1,Married,5.12,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2939,TR96640,370,2022-07-15,P10,15000,3,45000,2,2905,26,1,Single,1.28,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2940,TR47559,307,2022-03-13,P3,7500,2,15000,2,632,31,0,Married,5.22,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2941,TR65092,137,2022-10-01,P3,7500,5,37500,2,3496,34,1,Married,6.36,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2942,TR3948,62,2022-04-19,P3,7500,1,7500,2,1290,51,1,Married,13.62,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2943,TR30914,241,2022-01-15,P3,7500,5,37500,2,276,24,1,Single,0.57,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2944,TR33086,270,2022-12-09,P3,7500,3,22500,2,4313,49,1,Married,8.81,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2945,TR8376,421,2022-08-23,P3,7500,3,22500,2,3037,35,0,Married,9.01,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2946,TR75052,151,2022-01-11,P3,7500,1,7500,2,80,42,0,Married,10.38,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2947,TR57267,14,2022-10-17,P3,7500,1,7500,2,3728,58,1,Married,10.18,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2948,TR84499,312,2022-01-11,P3,7500,3,22500,2,84,54,0,Married,18.77,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2949,TR99679,52,2022-09-29,P3,7500,6,45000,2,3435,37,0,Married,3.73,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2950,TR86693,342,2022-04-05,P3,7500,6,45000,2,1187,48,1,Married,13.55,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2951,TR25944,237,2022-05-23,P3,7500,5,37500,2,2034,35,1,Married,8.14,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2952,TR64821,117,2022-01-04,P3,7500,1,7500,2,135,45,1,Married,12.55,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2953,TR95473,406,2022-04-13,P3,7500,3,22500,2,1161,38,1,Married,8.64,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2954,TR67986,21,2022-05-29,P3,7500,5,37500,2,2197,52,0,Married,12.72,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2955,TR91764,243,2022-12-01,P3,7500,3,22500,2,4131,38,0,Married,3.34,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2956,TR71922,306,2022-08-24,P3,7500,6,45000,2,3054,49,0,Married,16.52,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2957,TR40523,176,2022-01-06,P3,7500,4,30000,2,178,54,1,Married,18.32,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2958,TR39794,2,2022-02-02,P3,7500,5,37500,2,763,60,1,Married,6.23,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2959,TR32113,171,2022-01-21,P3,7500,6,45000,2,520,40,0,Married,10.05,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2960,TR74093,298,2022-01-25,P3,7500,3,22500,2,202,38,1,Married,8.99,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2961,TR65262,240,2022-05-22,P3,7500,4,30000,2,2009,22,1,Single,3.33,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2962,TR66903,70,2022-09-14,P3,7500,6,45000,2,3325,30,1,Married,4.42,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2963,TR46680,120,2022-11-03,P3,7500,4,30000,2,3938,30,0,Married,2.48,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2964,TR64723,217,2022-08-29,P3,7500,5,37500,2,3119,39,1,Single,6.96,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2965,TR57126,409,2022-06-07,P3,7500,2,15000,2,2013,47,0,Married,28.23,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2966,TR2914,199,2022-04-06,P3,7500,6,45000,2,1202,41,0,Married,7.9,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2967,TR54137,212,2022-10-11,P3,7500,1,7500,2,3589,36,0,Married,7.96,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2968,TR97919,401,2022-06-29,P3,7500,4,30000,2,2227,45,0,Married,4.08,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2969,TR4104,37,2022-04-04,P3,7500,4,30000,2,1136,51,0,Married,17.11,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2970,TR76798,6,2022-06-14,P3,7500,5,37500,2,2892,23,0,Married,2.33,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2971,TR95738,44,2022-05-10,P3,7500,6,45000,2,1562,40,0,Married,10.65,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2972,TR67146,310,2022-02-14,P3,7500,6,45000,2,4855,23,0,Married,4.17,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2973,TR52429,429,2022-04-26,P3,7500,4,30000,2,1569,37,1,Married,8.97,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2974,TR36057,376,2022-10-14,P3,7500,5,37500,2,3656,44,0,Married,14.65,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2975,TR4501,73,2022-05-09,P3,7500,1,7500,2,1505,53,0,Married,13.71,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2976,TR89248,73,2022-02-16,P3,7500,6,45000,2,4880,53,0,Married,13.71,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2977,TR74533,257,2022-02-03,P3,7500,2,15000,2,827,60,0,Married,4.25,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2978,TR23583,360,2022-03-09,P3,7500,2,15000,2,614,54,0,Married,35.78,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2979,TR13084,379,2022-05-18,P3,7500,6,45000,2,1750,48,1,Married,17.74,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2980,TR38607,190,2022-11-08,P3,7500,5,37500,2,4048,34,1,Married,8.85,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2981,TR37097,153,2022-09-17,P3,7500,2,15000,2,3412,36,1,Married,9.54,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2982,TR26690,155,2022-05-06,P3,7500,6,45000,2,1425,40,0,Married,7.17,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2983,TR82970,363,2022-05-11,P3,7500,4,30000,2,1595,35,0,Married,6.05,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2984,TR20122,396,2022-07-01,P3,7500,3,22500,2,2251,36,1,Married,9.18,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2985,TR7220,424,2022-10-15,P3,7500,2,15000,2,3691,38,0,Married,10.06,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2986,TR82062,192,2022-07-07,P3,7500,3,22500,2,2590,26,0,Single,4.47,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2987,TR88017,192,2022-09-29,P3,7500,4,30000,2,3429,26,0,Single,4.47,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2988,TR1507,162,2022-12-01,P9,10000,1,10000,2,4602,49,0,Married,11.46,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2989,TR456,393,2022-07-03,P9,10000,5,50000,2,2504,22,0,Single,0.0,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2990,TR81199,393,2022-08-06,P9,10000,6,60000,2,2609,22,0,Single,0.0,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2991,TR19443,295,2022-01-14,P9,10000,6,60000,2,152,34,0,Married,4.78,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2992,TR2304,14,2022-03-11,P9,10000,3,30000,2,788,58,1,Married,10.18,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2993,TR38427,250,2022-03-30,P9,10000,6,60000,2,909,30,1,Married,3.96,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2994,TR28633,201,2022-01-12,P9,10000,6,60000,2,98,57,0,Married,6.87,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2995,TR87271,237,2022-07-06,P9,10000,2,20000,2,2560,35,1,Married,8.14,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2996,TR17342,237,2022-08-20,P9,10000,1,10000,2,2981,35,1,Married,8.14,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2997,TR87669,106,2022-07-28,P9,10000,3,30000,2,2433,24,0,Single,6.79,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2998,TR55079,202,2022-02-07,P9,10000,6,60000,2,979,28,0,Married,4.53,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
2999,TR24604,157,2022-12-29,P9,10000,6,60000,2,4773,44,0,Single,2.52,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3000,TR35280,167,2022-01-05,P9,10000,1,10000,2,161,28,1,Married,2.91,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3001,TR57556,67,2022-08-09,P9,10000,2,20000,2,2671,19,0,Single,0.0,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3002,TR40452,438,2022-12-15,P9,10000,1,10000,2,4507,36,1,Single,5.43,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3003,TR68921,326,2022-07-17,P9,10000,6,60000,2,3203,24,1,Single,2.69,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3004,TR85415,61,2022-11-12,P9,10000,3,30000,2,4384,40,0,Married,7.0,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3005,TR97399,46,2022-08-30,P9,10000,3,30000,2,3144,36,1,Married,8.31,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3006,TR41552,219,2022-12-05,P9,10000,3,30000,2,4220,39,0,Single,9.73,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3007,TR55490,139,2022-07-28,P9,10000,7,70000,2,2428,38,1,Married,5.17,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3008,TR52160,389,2022-03-22,P9,10000,4,40000,2,859,30,1,Married,3.72,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3009,TR82377,356,2022-08-13,P9,10000,5,50000,2,2745,56,0,Married,13.25,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3010,TR30399,376,2022-03-17,P9,10000,5,50000,2,718,44,0,Married,14.65,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3011,TR56796,173,2022-06-10,P9,10000,6,60000,2,2773,59,0,Married,4.59,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3012,TR84338,198,2022-06-09,P9,10000,6,60000,2,2699,45,0,Married,10.69,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3013,TR55417,341,2022-05-21,P9,10000,4,40000,2,1978,43,1,Married,3.24,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3014,TR70439,302,2022-05-01,P9,10000,1,10000,2,1305,51,0,Married,15.43,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3015,TR95228,68,2022-03-28,P9,10000,4,40000,2,881,48,1,Married,17.42,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3016,TR6491,392,2022-11-30,P9,10000,4,40000,2,4594,45,0,Married,19.68,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3017,TR18049,300,2022-12-08,P8,16000,3,48000,2,4276,25,1,Single,4.22,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3018,TR54287,51,2022-01-01,P8,16000,2,32000,2,25,36,0,Married,7.95,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3019,TR10854,49,2022-04-19,P8,16000,1,16000,2,1270,44,1,Married,13.48,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3020,TR80326,269,2022-01-09,P8,16000,1,16000,2,27,39,1,Married,6.3,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3021,TR84490,269,2022-03-08,P8,16000,1,16000,2,606,39,1,Married,6.3,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3022,TR28498,222,2022-02-28,P8,16000,3,48000,2,243,45,0,Married,15.03,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3023,TR91209,270,2022-05-02,P8,16000,1,16000,2,1368,49,1,Married,8.81,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3024,TR76820,17,2022-05-23,P8,16000,1,16000,2,2045,35,0,Married,3.14,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3025,TR99046,122,2022-02-05,P8,16000,2,32000,2,929,26,1,Single,0.14,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3026,TR47934,168,2022-03-23,P8,16000,1,16000,2,920,27,0,Married,4.88,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3027,TR17485,394,2022-06-25,P8,16000,1,16000,2,2076,50,0,Married,7.19,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3028,TR17735,72,2022-03-14,P8,16000,2,32000,2,642,26,0,Single,1.81,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3029,TR61100,278,2022-01-05,P8,16000,2,32000,2,167,31,1,Married,9.76,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3030,TR19314,232,2022-07-31,P8,16000,1,16000,2,2454,62,0,Married,7.32,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3031,TR46869,244,2022-12-14,P8,16000,2,32000,2,4500,21,1,Single,3.64,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3032,TR523,18,2022-04-22,P8,16000,2,32000,2,1380,47,0,Married,13.6,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3033,TR39263,157,2022-02-06,P8,16000,3,48000,2,945,44,0,Single,2.52,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3034,TR27979,297,2022-11-01,P8,16000,1,16000,2,3867,41,1,Married,12.13,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3035,TR55706,418,2022-08-22,P8,16000,3,48000,2,3022,45,0,Single,23.84,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3036,TR66049,104,2022-10-14,P8,16000,3,48000,2,3664,31,1,Married,7.92,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3037,TR1205,93,2022-06-10,P8,16000,2,32000,2,2719,32,0,Married,4.85,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3038,TR9022,280,2022-05-01,P8,16000,3,48000,2,1321,60,1,Married,9.57,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3039,TR29483,138,2022-11-18,P8,16000,1,16000,2,4208,37,1,Married,8.96,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3040,TR72787,293,2022-07-01,P8,16000,1,16000,2,2261,54,0,Married,10.4,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3041,TR19122,401,2022-12-18,P8,16000,3,48000,2,4562,45,0,Married,4.08,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3042,TR13882,296,2022-12-27,P8,16000,1,16000,2,4725,38,1,Single,3.18,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3043,TR99810,188,2022-11-09,P8,16000,2,32000,2,4123,46,1,Married,25.22,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3044,TR98511,410,2022-01-28,P8,16000,3,48000,2,473,55,1,Married,8.68,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3045,TR69565,362,2022-06-06,P8,16000,1,16000,2,1981,25,0,Single,7.47,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3046,TR15329,362,2022-02-13,P8,16000,2,32000,2,4834,25,0,Single,7.47,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3047,TR13607,54,2022-11-16,P8,16000,2,32000,2,4160,42,0,Single,9.68,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3048,TR19616,302,2022-07-02,P8,16000,3,48000,2,2275,51,0,Married,15.43,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3049,TR16136,315,2022-06-17,P8,16000,2,32000,2,1782,29,1,Married,4.18,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3050,TR69375,315,2022-11-09,P8,16000,3,48000,2,4108,29,1,Married,4.18,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3051,TR70098,268,2022-07-09,P8,16000,1,16000,2,2648,49,1,Single,5.18,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3052,TR50252,111,2022-06-24,P8,16000,1,16000,2,2057,59,1,Married,4.59,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3053,TR16451,343,2022-07-05,P8,16000,3,48000,2,2534,29,0,Married,2.26,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3054,TR65838,227,2022-03-23,P8,16000,1,16000,2,932,33,0,Married,7.72,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3055,TR49649,327,2022-05-13,P8,16000,3,48000,2,1639,50,0,Married,12.41,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3056,TR24596,383,2022-12-09,P8,16000,3,48000,2,4301,39,0,Married,3.27,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
3057,TR87161,55,2022-02-24,P2,3200,3,9600,2,4984,34,1,Married,8.44,Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,-6.91486,107.608
